Medicine_ID,Medicine_Name,Batch_ID,Category,Purchase_Date,Expiry_Date,Stock_Quantity,Unit_Price,Total_Value,Daily_Sales,Weekly_Sales,Monthly_Sales,Sales_Velocity,Reorder_Level,Last_Restock_Date,Days_To_Expiry,Shelf_Life_Months,Supplier_ID,Storage_Condition,Risk_Level
MED_6461,Medicine_989,BATCH_290,Syrups,2023-04-18,2024-11-21,4360.0,154.94,790869.16,85.0,595,2550,34.8,436,2023-10-11,244,33,SUP_502,room temp,low
MED_3540,Medicine_126,BATCH_153,Tablets ,2023-01-07,2024-10-01,1619.0,424.3,602391.76,74.0,518,2220,19.56,253,2023-01-16,3,26,SUP_281,Ref,low risk
MED_5902,Medicine_707,BATCH_444,,2023-07-20,2024-12-27,2609.0,357.28,409345.26,20.0,140,600,40.79,238,2023-06-22,56,19,SUP_697,Refrigerated,YES
MED_9323,Medicine_508,BATCH_123,Syrups ,2023-06-19,2024-12-26,3994.0,258.31,1816199.42,85.0,595,2550,33.58,497,2023-01-02,252,26,SUP_298,cool,1
MED_2545,Medicine_213,BATCH_999,Powders,2023-07-28,2024-10-25,3895.0,55.99,1506656.13,83.0,581,2490,12.33,245,2023-06-23,283,25,SUP_383,,NO
MED_9731,Medicine_892,BATCH_197,Drops,2023-02-12,2024-10-11,4130.0,,1073273.3,79.0,553,2370,16.6,487,2023-08-19,177,24,SUP_609,Room Temp,low risk
MED_9931,Medicine_257,BATCH_318,Capsules,2023-11-18,2024-08-21,1522.0,405.72,368318.8,63.0,441,1890,34.29,222,2023-04-03,128,33,SUP_930,Ref,low
MED_8731,Medicine_966,BATCH_122,,2023-08-05,2024-01-03,3546.0,429.17,1393914.39,90.0,630,2700,34.73,410,2023-02-26,226,10,SUP_384,Room Temp,High Risk
MED_6155,Medicine_317,BATCH_771,,2023-05-03,2024-04-19,2584.0,203.86,1183803.58,51.0,357,1530,22.94,185,2023-03-08,287,23,SUP_369,Ref,1
MED_6657,Medicine_219,BATCH_385,injections,2023-05-13,2024-04-05,3952.0,233.73,920464.41,75.0,525,2250,2.74,126,2023-04-15,186,36,SUP_511,Ref,Low Risk
MED_4625,Medicine_520,BATCH_337,Injections,2023-04-04,2024-11-06,3076.0,113.77,1129799.93,3.0,21,90,13.41,427,2023-10-10,319,24,SUP_365,cool,Low Risk
MED_7693,Medicine_967,BATCH_820,Syrups,2023-05-16,2024-07-10,4712.0,370.97,1974442.39,87.0,609,2610,22.83,457,2023-06-20,357,33,SUP_779,Ref,High Risk
MED_4507,Medicine_858,BATCH_521,Drops,2023-03-05,2024-10-19,2669.0,478.12,985059.88,23.0,161,690,39.97,386,2023-10-03,327,15,SUP_341,cool,0
MED_8313,Medicine_169,BATCH_481,Injections,2023-01-20,2024-10-07,443.0,316.05,20604.55,66.0,462,1980,22.46,328,2023-05-09,365,25,SUP_657,cool,NO
MED_7132,Medicine_500,BATCH_340,Tablets ,2023-02-18,2024-11-01,3388.0,248.29,1492544.68,53.0,371,1590,7.73,430,2023-07-05,332,15,SUP_467,cool,High Risk
MED_5576,Medicine_899,BATCH_103,Inhalers,2023-09-19,2024-08-26,378.0,384.72,130851.71,21.0,147,630,10.18,363,2023-12-23,200,14,,,NO
MED_3097,Medicine_318,BATCH_307,Ointments,2023-08-28,2024-01-03,2129.0,325.39,967589.62,17.0,119,510,2.58,216,2023-11-08,22,14,SUP_949,,YES
MED_4689,Medicine_205,BATCH_420,,2023-09-24,2024-08-09,4176.0,232.73,1348218.91,74.0,518,2220,10.15,233,2023-03-25,42,12,SUP_280,cool,Low Risk
MED_6400,Medicine_686,BATCH_943,Powders,2023-02-04,2024-01-22,4680.0,33.03,2228647.54,92.0,644,2760,25.48,168,2023-12-01,55,18,SUP_279,cool,0
MED_5292,Medicine_739,BATCH_724,Drops,2023-04-12,2024-06-26,1479.0,30.36,290195.2,30.0,210,900,35.41,67,2023-02-20,122,12,SUP_753,,low risk
MED_1217,Medicine_569,BATCH_121,Capsules ,2023-10-03,2024-05-08,1041.0,,254355.83,11.0,77,330,12.16,75,2023-02-11,252,31,SUP_755,cool,Low Risk
MED_5599,Medicine_688,BATCH_433,,2023-04-16,2024-05-24,2653.0,174.01,129681.86,70.0,490,2100,17.87,152,2023-02-16,165,34,SUP_452,Ref,NO
MED_7842,Medicine_948,BATCH_385,Lotions,2023-07-02,2024-05-06,3352.0,206.87,124867.77,72.0,504,2160,44.63,375,2023-10-17,258,21,SUP_418,room temp,low
MED_2426,Medicine_922,BATCH_597,Tablets ,2023-11-27,2024-06-04,3614.0,215.39,422457.17,98.0,686,2940,40.03,470,2023-05-02,211,7,SUP_256,Room Temp,
MED_5377,Medicine_472,BATCH_150,INJ,2023-10-10,2024-06-20,2277.0,,795934.11,57.0,399,1710,15.62,209,2023-09-12,60,15,SUP_118,Refrigerated,NO
MED_3104,Medicine_300,BATCH_915,Drops,2023-02-03,2024-03-22,3515.0,,1114414.1,74.0,518,2220,8.32,493,2023-03-26,193,8,SUP_210,cool,1
MED_9443,Medicine_414,BATCH_255,Syrups ,2023-12-16,2024-08-15,2421.0,164.14,571759.91,95.0,665,2850,25.97,451,2023-05-08,194,30,SUP_280,Room Temp,Low Risk
MED_6924,Medicine_114,BATCH_616,Inhalers,2023-04-06,2024-04-16,,308.8,382064.3,47.0,329,1410,23.14,135,2023-06-05,348,28,SUP_325,Cool Dry,low risk
MED_9240,Medicine_910,BATCH_708,Sprays,2023-09-08,2024-06-22,4815.0,229.07,1168378.69,98.0,686,2940,44.02,345,2023-12-24,125,27,SUP_703,Cool Dry,0
MED_7548,Medicine_780,BATCH_438,INJ,2023-02-12,2024-11-20,2306.0,123.31,114724.84,46.0,322,1380,39.26,338,2023-09-24,185,30,SUP_202,Refrigerated,1
MED_8604,Medicine_828,BATCH_628,Tablets,2023-02-24,2024-08-06,4865.0,97.19,1673508.67,76.0,532,2280,22.71,134,2023-05-03,298,22,SUP_975,Ref,1
MED_4056,Medicine_846,BATCH_449,INJ,2023-01-07,2024-09-09,2303.0,462.95,685220.51,45.0,315,1350,17.86,426,2023-07-01,238,34,SUP_645,Ref,
MED_9310,Medicine_921,BATCH_995,Syrups,2023-04-01,2024-13-45,586.0,368.11,153893.25,58.0,406,1740,4.17,430,2023-10-23,73,15,SUP_849,,0
MED_2630,Medicine_108,BATCH_670,Tablets ,2023-10-03,2024-06-20,542.0,213.72,204357.29,67.0,469,2010,31.77,447,2023-09-13,57,16,SUP_955,Refrigerated,high
MED_6416,Medicine_340,BATCH_102,Tablets,2023-08-07,2024-12-16,322.0,339.1,146307.53,70.0,490,2100,41.76,392,2023-08-05,46,30,SUP_623,Room Temp,YES
MED_9587,Medicine_469,BATCH_409,,2023-12-18,2024-02-10,4543.0,16.41,1579895.22,27.0,189,810,8.16,438,2023-05-26,286,20,SUP_624,room temp,1
MED_3118,Medicine_393,BATCH_984,Drops,2023-06-10,2024-03-06,4186.0,184.45,205479.91,97.0,679,2910,32.56,163,2023-05-20,273,21,SUP_516,Ref,YES
MED_8135,Medicine_266,BATCH_629,Syrup ,2023-01-01,2024-08-10,1906.0,289.82,133239.68,78.0,546,2340,44.1,492,2023-01-14,329,29,SUP_649,Cool Dry,high
MED_9196,Medicine_178,BATCH_280,Syrups,2023-01-20,2024-02-06,4044.0,471.86,1820439.46,72.0,504,2160,10.86,458,2023-12-26,284,9,SUP_474,room temp,1
MED_4245,Medicine_908,BATCH_722,Syrups ,2023-08-27,2024-01-08,4285.0,360.27,1078070.73,30.0,210,900,20.78,284,2023-02-06,74,12,SUP_568,Cool Dry,1
MED_1250,Medicine_356,BATCH_430,Lotions,2023-10-26,2024-05-04,3973.0,423.82,135301.48,45.0,315,1350,16.11,418,2023-08-17,75,25,SUP_250,Refrigerated,High Risk
MED_9116,Medicine_290,BATCH_866,Sprays,2023-03-02,2024-07-26,1434.0,439.6,20851.67,53.0,371,1590,28.4,104,2023-06-10,232,26,SUP_656,cool,1
MED_7109,Medicine_563,BATCH_661,Capsules ,2023-04-27,2024-04-12,234.0,14.37,28658.63,51.0,357,1530,,204,2023-05-24,292,28,SUP_685,Room Temp,Medium Risk
MED_1419,Medicine_872,BATCH_427,Powders,2023-12-16,2024-10-28,2018.0,27.71,894073.51,81.0,567,2430,31.61,386,2023-11-03,222,25,SUP_420,room temp,0
MED_7960,Medicine_925,BATCH_666,Injections,2023-08-09,2024-04-01,4021.0,396.53,1532820.84,15.0,105,450,41.96,470,2023-05-25,17,12,SUP_412,Cool Dry,
MED_9913,Medicine_215,BATCH_823,Sprays,2023-02-12,2024-08-06,2206.0,358.56,782012.22,32.0,224,960,44.58,87,2023-07-18,195,9,SUP_204,Refrigerated,low
MED_5153,Medicine_927,BATCH_892,Syrups ,2023-06-18,2024-07-26,1819.0,358.59,402753.56,40.0,280,1200,43.77,371,2023-08-19,107,26,SUP_633,room temp,
MED_9461,Medicine_169,BATCH_982,injections,2023-09-15,2024-05-10,2063.0,190.87,216323.08,65.0,455,1950,32.55,312,2023-02-24,325,35,SUP_844,cool,low
MED_2597,Medicine_160,BATCH_196,Capsules,2023-05-26,2024-02-19,1775.0,343.6,171951.11,,147,630,42.71,350,2023-12-04,213,13,SUP_316,,YES
MED_1018,Medicine_193,BATCH_240,Injections,2023-01-01,2024-10-08,,438.54,433550.7,77.0,539,2310,6.8,136,2023-02-01,92,30,SUP_836,Cool Dry,low risk
MED_6678,Medicine_571,BATCH_221,injections,2023-01-06,2024-09-10,4514.0,290.72,1564004.93,88.0,616,2640,5.0,338,2023-11-21,263,8,SUP_537,Ref,Medium Risk
MED_7475,Medicine_165,BATCH_376,Drops,2023-10-25,,3067.0,130.39,365347.92,18.0,126,540,45.82,475,2023-01-18,333,6,SUP_914,cool,0
MED_7420,Medicine_777,BATCH_517,,2023-07-22,2024-06-26,4606.0,417.29,1286690.03,2.0,14,60,14.58,63,2023-10-08,277,6,SUP_174,Ref,YES
MED_9155,Medicine_299,BATCH_605,Syrups ,2023-08-21,2024-12-22,1189.0,422.2,563199.09,2.0,14,60,26.77,362,2023-03-23,138,16,SUP_339,,0
MED_4907,Medicine_800,BATCH_291,Ointments,2023-11-16,2024-07-19,1125.0,83.53,308427.59,44.0,308,1320,21.98,78,2023-03-21,95,14,SUP_973,Ref,NO
MED_9129,Medicine_100,BATCH_799,Syrups ,2023-03-04,,1812.0,154.16,865690.18,44.0,308,1320,14.42,123,2023-04-23,328,8,SUP_431,Refrigerated,High Risk
MED_1348,Medicine_631,BATCH_337,Drops,2023-08-20,,1982.0,403.31,137129.18,53.0,371,1590,10.26,91,2023-12-01,224,16,SUP_959,Cool Dry,YES
MED_4622,Medicine_628,BATCH_609,Sprays,2023-10-21,2024-02-23,2404.0,56.73,878176.44,17.0,119,510,17.99,61,2023-09-20,22,31,SUP_905,Refrigerated,NO
MED_2866,Medicine_109,BATCH_219,Powders,2023-10-11,2024-04-18,1557.0,446.85,712790.85,34.0,238,1020,4.35,93,2023-11-12,20,33,,,low
MED_6425,Medicine_148,BATCH_587,Syrups,2023-09-26,2024-10-06,945.0,102.48,102318.75,42.0,294,1260,37.58,223,2023-10-22,236,16,SUP_231,,high risk
MED_1235,Medicine_583,BATCH_263,injections,2023-09-16,2024-05-20,109.0,457.54,37713.74,19.0,133,570,26.54,86,2023-01-11,355,6,SUP_354,cool,Low Risk
MED_1053,Medicine_168,BATCH_293,Lotions,2023-07-27,,2068.0,464.62,481497.98,15.0,105,450,49.54,348,2023-05-17,290,19,SUP_303,Refrigerated,High Risk
MED_2827,Medicine_962,BATCH_537,Ointments,2023-04-28,2024-03-17,526.0,345.8,26750.68,57.0,399,1710,,307,2023-08-08,316,10,SUP_260,Room Temp,1
MED_4886,Medicine_288,BATCH_401,,2023-09-07,N/A,2393.0,33.13,499619.99,78.0,546,2340,39.9,349,2023-04-05,258,22,SUP_925,,0
MED_6511,Medicine_821,BATCH_222,Syrups,2023-10-02,2024-05-20,2216.0,358.13,144478.43,72.0,504,2160,0.52,53,2023-09-20,273,35,SUP_575,,0
MED_9084,Medicine_441,BATCH_725,Syrups,2023-01-03,2024-08-27,1150.0,237.78,170335.14,41.0,287,1230,27.32,353,2023-01-20,91,12,SUP_967,cool,NO
MED_7171,Medicine_295,BATCH_985,Ointments,2023-08-10,2024-09-15,3775.0,442.63,1424202.87,66.0,462,1980,13.03,125,2023-12-27,141,21,SUP_410,,NO
MED_9765,Medicine_897,BATCH_111,,2023-05-20,2024-01-11,4417.0,232.48,2005172.19,74.0,518,2220,28.7,219,2023-07-12,150,15,SUP_271,Room Temp,YES
MED_9027,Medicine_787,BATCH_705,Capsules,2023-07-23,2024-04-06,3897.0,391.91,285025.76,54.0,378,1620,10.22,99,2023-01-13,20,35,SUP_861,,0
MED_7335,Medicine_878,BATCH_723,INJ,2023-08-12,2024-04-09,3755.0,416.13,1304824.65,88.0,616,2640,42.73,85,2023-02-10,100,20,SUP_891,Refrigerated,0
MED_8518,Medicine_246,BATCH_450,Capsules,2023-02-15,2024-07-09,4302.0,402.17,1981348.55,58.0,406,1740,8.8,142,2023-08-05,106,6,SUP_642,,NO
MED_5891,Medicine_957,BATCH_701,,2023-09-09,2024-01-10,3399.0,433.98,777719.15,43.0,301,1290,24.22,220,2023-09-25,278,18,,Refrigerated,
MED_6782,Medicine_482,BATCH_747,Syrups,2023-07-14,2024-04-19,881.0,230.21,392776.53,77.0,539,2310,47.9,179,2023-10-14,150,25,SUP_946,Ref,0
MED_8257,Medicine_353,BATCH_855,Capsules,2023-12-08,2024-07-25,999.0,107.6,369937.85,98.0,686,2940,4.7,390,2023-04-16,199,27,SUP_419,Refrigerated,Medium Risk
MED_1836,Medicine_515,BATCH_431,INJ,2023-06-17,2024-09-15,716.0,396.08,70568.97,16.0,112,480,46.58,183,2023-05-24,187,10,SUP_157,cool,0
MED_5574,Medicine_990,BATCH_490,,2023-11-16,2024-04-10,2918.0,Negotiable,714336.61,54.0,378,1620,37.12,133,2023-10-26,203,24,SUP_166,Refrigerated,high risk
MED_2470,Medicine_549,BATCH_859,Sprays,2023-12-08,2024-07-20,2186.0,478.0,222375.6,90.0,630,2700,10.6,77,2023-11-18,223,25,SUP_190,cool,Low Risk
MED_4589,Medicine_750,BATCH_129,Powders,2023-11-18,2024-10-16,2828.0,359.1,1072006.67,86.0,602,2580,46.34,320,2023-02-09,342,30,SUP_792,Ref,0
MED_7187,Medicine_705,BATCH_422,Syrups,2023-12-04,2024-03-06,4664.0,152.15,2075187.5,60.0,420,1800,44.83,263,2023-10-06,23,7,SUP_693,Room Temp,NO
MED_5884,Medicine_217,BATCH_331,Powders,2023-05-18,2024-08-17,3407.0,68.28,795558.97,,371,1590,2.32,324,2023-04-07,179,25,SUP_393,cool,Medium Risk
MED_6342,Medicine_422,BATCH_928,,2023-02-01,2024-05-05,3733.0,312.29,1052595.43,79.0,553,2370,10.03,126,2023-02-23,205,10,SUP_883,cool,Medium Risk
MED_6310,Medicine_605,BATCH_119,Sprays,2023-07-14,2024-09-20,2056.0,67.09,540807.09,31.0,217,930,11.36,266,2023-05-05,116,8,SUP_955,room temp,
MED_1791,Medicine_118,BATCH_441,Powders,2023-07-15,2024-08-17,780.0,486.13,55537.19,63.0,441,1890,45.18,146,2023-05-10,315,15,SUP_379,Room Temp,Low 
MED_1492,Medicine_316,BATCH_222,Injections,2023-01-17,2024-10-06,1079.0,101.9,203553.35,72.0,504,2160,38.18,327,2023-11-27,48,6,SUP_802,Ref,NO
MED_4608,Medicine_634,BATCH_898,Sprays,2023-01-28,2024-12-24,704.0,274.65,227001.55,62.0,434,1860,45.28,298,2023-05-26,251,30,SUP_691,Ref,Low Risk
MED_3935,Medicine_678,BATCH_767,Powders,2023-02-25,2024-09-01,828.0,263.56,138926.39,85.0,595,2550,40.3,119,2023-12-18,143,21,SUP_592,cool,0
MED_9922,Medicine_307,BATCH_616,Inhalers,2023-07-25,2024-09-01,493.0,496.32,212554.83,84.0,588,2520,11.17,272,2023-06-23,30,11,SUP_877,room temp,high
NA,Medicine_761,BATCH_567,Capsules ,2023-10-02,2024-12-03,3769.0,353.16,1351968.52,59.0,413,1770,14.87,363,2023-03-14,127,11,SUP_732,Ref,low
MED_8226,Medicine_262,BATCH_650,Tablets,2023-11-22,2024-09-13,4414.0,309.03,1328652.45,57.0,399,1710,22.56,320,2023-11-04,10,9,SUP_994,Room Temp,high risk
MED_8818,Medicine_517,BATCH_740,Tablets ,2023-05-22,2024-10-05,813.0,65.89,316715.75,46.0,322,1380,10.56,64,2023-01-17,360,32,SUP_510,cool,1
MED_3907,Medicine_463,BATCH_412,INJ,2023-11-03,2024-07-28,2765.0,322.64,1335149.0,85.0,595,2550,7.31,439,2023-10-07,67,23,SUP_732,cool,1
MED_1082,Medicine_168,BATCH_516,Tablets ,2023-04-25,2024-11-07,1003.0,351.97,138906.71,56.0,392,1680,25.39,250,2023-06-15,271,8,SUP_954,Refrigerated,YES
MED_6093,Medicine_372,BATCH_240,Lotions,2023-01-09,2024-02-01,2766.0,461.37,929654.73,32.0,224,960,7.44,467,2023-04-13,312,17,SUP_721,,low risk
MED_1525,Medicine_832,BATCH_399,Tablets,2023-06-18,2024-05-26,3222.0,377.4,948251.49,20.0,140,600,41.57,486,2023-08-07,89,18,SUP_134,cool,
MED_2256,Medicine_816,BATCH_154,Ointments,2023-11-20,2024-05-17,3784.0,190.75,1752015.04,1.0,7,30,43.75,391,2023-05-20,40,27,SUP_447,Room Temp,low
MED_4491,Medicine_731,BATCH_579,Powders,2023-06-18,2024-03-25,3257.0,415.92,676229.81,59.0,413,1770,36.99,109,2023-12-10,25,31,SUP_855,,Low Risk
MED_5277,Medicine_724,BATCH_692,injections,2023-04-02,2024-04-07,1807.0,392.9,833203.4,40.0,280,1200,35.5,328,2023-08-12,204,18,SUP_798,Cool Dry,high
MED_8027,Medicine_594,BATCH_331,INJ,2023-03-27,2024-05-22,4348.0,182.75,1660665.36,77.0,539,2310,22.8,436,2023-09-09,253,36,SUP_813,Refrigerated,High Risk
MED_9244,Medicine_315,BATCH_457,Syrups ,2023-01-06,2024-06-17,3754.0,261.39,358520.03,35.0,245,1050,7.57,385,2023-12-19,173,20,SUP_832,,NO
MED_1152,Medicine_512,BATCH_642,Lotions,2023-03-28,2024-08-04,2749.0,210.51,1161255.06,17.0,119,510,44.22,232,2023-07-12,277,14,SUP_133,Refrigerated,Medium Risk
MED_9369,Medicine_857,BATCH_834,Capsules,2023-02-24,2024-10-22,2714.0,353.77,713698.88,7.0,49,210,28.1,303,2023-03-08,345,26,SUP_972,Cool Dry,low risk
MED_1540,Medicine_470,BATCH_320,,2023-10-19,2024-04-07,3524.0,147.51,1189809.06,64.0,448,1920,,181,2023-03-13,60,7,SUP_826,Cool Dry,high risk
MED_7744,Medicine_246,BATCH_552,Lotions,2023-05-25,2024-06-15,150.0,169.32,65296.68,90.0,630,2700,5.2,249,2023-01-18,291,34,SUP_969,Refrigerated,0
MED_6241,Medicine_503,BATCH_513,INJ,2023-03-24,2024-03-03,257.0,312.55,47788.33,32.0,224,960,5.14,102,2023-02-07,316,34,SUP_182,Refrigerated,1
MED_3007,Medicine_295,BATCH_748,Syrups,2023-01-13,2024-05-13,1512.0,349.2,538203.01,97.0,679,2910,21.49,359,2023-06-08,27,34,SUP_603,cool,YES
MED_9393,Medicine_698,BATCH_630,Tablets ,2023-07-15,2024-03-19,4851.0,389.3,1140142.06,10.0,70,300,17.93,242,2023-03-20,74,21,SUP_243,Room Temp,Low Risk
MED_4294,Medicine_813,BATCH_830,Inhalers,2023-11-24,2024-10-15,1957.0,179.53,723219.13,40.0,280,1200,4.01,237,2023-03-09,45,17,SUP_846,room temp,1
MED_1930,Medicine_503,BATCH_235,INJ,2023-08-17,2024-10-09,4223.0,291.45,135161.39,0.0,0,0,16.8,355,2023-07-10,119,23,SUP_664,room temp,NO
MED_1511,Medicine_995,BATCH_186,Lotions,2023-09-04,2024-12-09,1412.0,63.89,398549.54,2.0,14,60,35.36,204,2023-03-05,102,35,SUP_477,cool,
MED_9251,Medicine_946,BATCH_569,Lotions,2023-09-15,2024-09-28,4025.0,197.39,1561938.86,21.0,147,630,33.24,60,2023-08-03,276,24,SUP_368,Room Temp,high
MED_5299,Medicine_698,BATCH_797,Capsules,2023-10-27,2024-01-07,1455.0,410.91,213494.77,31.0,217,930,1.08,386,2023-10-06,264,12,SUP_241,room temp,high risk
MED_2361,Medicine_312,BATCH_865,Capsules ,2023-11-16,2024-09-12,4680.0,158.98,1768666.46,10.0,70,300,22.57,289,2023-01-05,319,24,SUP_270,cool,high
MED_9720,Medicine_246,BATCH_300,Injections,2023-08-13,2024-11-24,3121.0,322.41,476728.93,1.0,7,30,18.33,272,2023-02-04,27,10,SUP_290,Refrigerated,Low Risk
MED_1382,Medicine_510,BATCH_206,INJ,2023-08-12,,508.0,388.9,14321.46,72.0,504,2160,32.17,286,2023-01-24,-30,36,SUP_448,Ref,Low Risk
MED_8401,Medicine_413,BATCH_757,Injections,2023-12-22,2024-10-16,3152.0,155.48,240840.36,44.0,308,1320,2.81,309,2023-11-01,107,35,SUP_392,Cool Dry,High Risk
MED_3352,Medicine_709,BATCH_886,Inhalers,2023-10-01,2024-08-22,2193.0,62.8,180069.85,68.0,476,2040,7.65,441,2023-07-18,108,16,SUP_192,,Medium Risk
MED_3241,Medicine_597,BATCH_791,Lotions,2023-05-05,2024-04-11,227.0,127.28,6431.57,11.0,77,330,46.28,87,2023-12-24,207,10,SUP_885,Ref,1
MED_1609,Medicine_693,BATCH_933,Syrups ,2023-07-07,2024-08-04,3317.0,143.43,179230.41,73.0,511,2190,12.83,236,2023-07-26,275,23,SUP_802,,Low Risk
MED_5966,Medicine_804,BATCH_571,Inhalers,2023-06-07,2024-09-07,4001.0,282.53,1279644.56,41.0,287,1230,15.74,260,2023-05-01,29,32,SUP_928,Cool Dry,1
MED_7909,Medicine_296,BATCH_762,Syrups ,2023-08-18,2024-04-12,4728.0,465.73,673120.2,8.0,56,240,1.75,372,2023-11-22,188,22,SUP_438,cool,0
MED_7824,Medicine_262,BATCH_697,Inhalers,2023-02-05,2024-11-07,4221.0,,1884570.43,8.0,56,240,7.59,321,2023-08-15,249,23,SUP_847,,
MED_7530,Medicine_599,BATCH_742,,2023-12-16,,,264.49,1954264.46,5.0,35,150,35.58,76,2023-04-01,84,15,SUP_869,cool,
MED_1646,Medicine_139,BATCH_181,Drops,2023-09-14,2024-10-14,2907.0,439.51,297067.55,51.0,357,1530,39.28,211,2023-03-26,153,6,SUP_378,Room Temp,high
MED_5378,Medicine_579,BATCH_488,Ointments,2023-02-18,2024-02-23,3164.0,76.39,165903.15,,616,2640,38.19,282,2023-11-03,52,29,SUP_689,Refrigerated,Medium Risk
MED_5218,Medicine_752,BATCH_849,Syrups ,2023-10-05,2024-10-23,3101.0,188.36,1215696.91,26.0,182,780,10.22,283,2023-02-02,17,15,SUP_733,Ref,1
MED_6163,Medicine_991,BATCH_256,Capsules ,2023-07-06,2024-09-17,2560.0,495.97,990562.1,52.0,364,1560,8.87,95,2023-07-16,99,23,SUP_985,Room Temp,low risk
MED_7244,Medicine_904,BATCH_637,Tablets ,2023-08-02,2024-06-21,3499.0,351.19,734954.44,71.0,497,2130,14.99,144,2023-09-16,123,33,SUP_330,Refrigerated,
MED_4479,Medicine_298,BATCH_767,,2023-01-04,2024-01-27,347.0,10.67,158489.17,28.0,196,840,38.05,241,2023-06-16,315,31,SUP_447,Cool Dry,YES
MED_5077,Medicine_466,BATCH_702,Drops,2023-02-25,2024-06-06,4885.0,491.4,2370836.95,34.0,238,1020,3.09,119,2023-10-21,21,8,SUP_503,Ref,NO
MED_7545,Medicine_302,BATCH_901,Capsules ,2023-05-19,2024-05-22,4575.0,233.47,1176867.05,70.0,490,2100,35.22,262,2023-03-25,36,13,SUP_659,Room Temp ,NO
MED_8349,Medicine_292,BATCH_374,Syrups ,2023-09-09,2024-10-20,1083.0,119.23,70800.43,81.0,567,2430,9.65,278,2023-04-07,206,12,SUP_521,Ref,
MED_6464,Medicine_642,BATCH_105,Syrups ,2023-01-25,2024-09-04,2600.0,482.07,691586.6,29.0,203,870,38.89,354,2023-05-12,55,9,SUP_966,cool,
MED_5744,Medicine_436,BATCH_197,Drops,2023-08-27,2024-12-09,4135.0,,893296.23,91.0,637,2730,34.34,51,2023-08-27,273,19,SUP_539,Room Temp,1
MED_4497,Medicine_917,BATCH_523,Tablets,2023-04-25,2024-08-24,10.0,15.42,1579.69,99.0,693,2970,9.33,173,2023-03-08,67,30,SUP_738,Room Temp,NO
MED_6985,Medicine_175,BATCH_549,INJ,2023-11-01,2024-10-10,4881.0,300.01,1721222.06,32.0,224,960,24.47,227,2023-05-27,257,24,SUP_368,cool,
MED_3123,Medicine_869,BATCH_638,Tablets,2023-10-08,2024-03-14,3104.0,253.95,249078.8,49.0,343,1470,7.11,337,2023-11-04,81,36,SUP_813,,low risk
MED_9427,Medicine_383,BATCH_455,Syrups,2023-04-25,2024-12-06,2802.0,,1172966.93,39.0,273,1170,33.23,338,2023-04-18,234,28,SUP_634,cool,low risk
MED_4402,Medicine_470,BATCH_115,Capsules,2023-03-19,2024-01-21,659.0,212.26,307751.81,84.0,588,2520,40.31,205,2023-09-19,247,15,SUP_249,Cool Dry,high risk
MED_9316,Medicine_237,BATCH_628,injections,2023-01-01,2024-12-28,3723.0,474.35,1101175.65,57.0,399,1710,1.12,154,2023-07-27,341,31,SUP_539,Refrigerated,1
MED_5924,Medicine_569,BATCH_203,Capsules ,2023-01-24,2024-12-05,4422.0,91.98,2046732.88,43.0,301,1290,18.85,412,2023-07-13,268,32,SUP_594,Room Temp,High 
MED_3994,Medicine_511,BATCH_156,,2023-01-04,2024-04-04,6.0,108.66,902.68,86.0,602,2580,36.69,173,2023-02-23,999,31,SUP_885,,0
MED_3644,Medicine_697,BATCH_104,Injections,2023-04-22,2024-02-18,3334.0,168.41,442195.21,,357,1530,41.1,65,2023-02-24,153,6,SUP_205,Refrigerated,Medium Risk
MED_9623,Medicine_570,BATCH_503,Powders,2023-08-03,2024-05-14,-100.0,157.7,208566.13,26.0,182,780,13.62,180,2023-02-23,356,8,SUP_727,RT,1
MED_1743,Medicine_903,BATCH_895,Capsules ,2023-03-10,2024-02-03,1811.0,279.12,499785.6,39.0,273,1170,26.78,491,2023-09-27,282,31,SUP_584,Cool Dry,low risk
MED_9260,Medicine_908,BATCH_361,Injections,2023-09-04,2024-11-24,4505.0,364.65,1933206.32,63.0,441,1890,19.0,463,2023-11-08,260,7,SUP_261,room temp,
MED_8749,Medicine_682,BATCH_786,Lotions,2023-04-08,2024-09-04,3462.0,82.28,1691292.96,31.0,217,930,45.39,73,2023-02-15,239,6,SUP_484,cool,0
MED_3223,Medicine_629,BATCH_854,Inhalers,2023-12-22,2024-02-11,3230.0,324.63,706399.94,58.0,406,1740,35.85,271,2023-10-05,93,18,SUP_527,Refrigerated,High Risk
MED_8813,Medicine_433,BATCH_825,Tablets,2023-10-24,2024-02-17,3777.0,Negotiable,1695381.97,94.0,658,2820,24.65,98,2023-11-02,216,30,SUP_744,Ref,high
MED_8556,Medicine_275,BATCH_561,Powders,2023-03-28,2024-05-16,3030.0,392.46,638915.09,56.0,392,1680,9.8,256,2023-03-01,362,24,SUP_176,room temp,High Risk
MED_7442,Medicine_904,BATCH_117,Syrups ,2023-08-11,2024-06-09,3699.0,282.73,523325.98,42.0,294,1260,49.98,263,2023-01-12,99,13,SUP_991,cool,0
MED_8025,Medicine_952,BATCH_791,Capsules ,2023-06-28,2024-11-15,4347.0,487.77,839663.96,14.0,98,420,3.04,99,2023-09-13,133,35,SUP_448,cool,0
